"","time","S","I","R","Total"
"145",145,33.4993838125642,0.329661942497051,66.1709542449387,66.5006161874358
"146",146,33.4886489034779,0.308500377713267,66.2028507188089,66.5113510965221
"147",147,33.4786094211748,0.288691186871283,66.232699391954,66.5213905788252
"148",148,33.4692201285414,0.27014869905126,66.2606311724074,66.5307798714586
"149",149,33.4604387542379,0.252792575313206,66.286768670449,66.5395612457621
"150",150,33.4522257953979,0.236547488935613,66.3112267156665,66.5477742046021
"151",151,33.4445443338072,0.221342823267574,66.3341128429253,66.5554556661928
"152",152,33.4373598645939,0.207112386432689,66.3555277489735,66.5626401354062
"153",153,33.4306401365439,0.193794142127243,66.3755657213288,66.5693598634561
"154",154,33.424355003013,0.181329955466988,66.3943150415201,66.575644996987
"155",155,33.4184762836553,0.169665354550668,66.4118583617941,66.5815237163447
"156",156,33.4129776345431,0.158749304534704,66.4282730609222,66.5870223654569
"157",157,33.4078344272277,0.148533995268177,66.4436315775042,66.5921655727723
"158",158,33.4030236361477,0.138974641799709,66.4580017220526,66.5969763638523
"159",159,33.3985237334994,0.130029296618083,66.4714469698826,66.6014762665006
"160",160,33.3943145910164,0.121658672963848,66.4840267360198,66.6056854089836
"161",161,33.3903773883178,0.113825978792347,66.4957966328899,66.6096226116822
"162",162,33.386694527341,0.106496760750258,66.5068087119088,66.613305472659
"163",163,33.3832495524451,0.0996387576077182,66.5171116899472,66.6167504475549
"164",164,33.3800270758005,0.0932217626115886,66.526751161588,66.6199729241995
"165",165,33.3770127077068,0.0872174942497757,66.5357697980435,66.6229872922932
"166",166,33.3741929915059,0.0815994749431734,66.5442075335509,66.6258070084941
"167",167,33.3715553427826,0.076342917204519,66.5521017400129,66.6284446572174
"168",168,33.3690879925637,0.0714246168271499,66.5594873906092,66.6309120074363
"169",169,33.3667799342492,0.0668228526892404,66.5663972130616,66.6332200657508
"170",170,33.3646208740257,0.0625172927809457,66.5728618331934,66.6353791259743
"171",171,33.3626011845295,0.0584889060829599,66.5789099093875,66.6373988154705
"172",172,33.360711861545,0.0547198799452222,66.5845682585098,66.639288138455
"173",173,33.3589444835344,0.0511935426339025,66.5898619738317,66.6410555164656
"174",174,33.3572911738141,0.0478942907333463,66.5948145354526,66.6427088261859
"175",175,33.3557445651995,0.0448075211073729,66.5994479136931,66.6442554348005
"176",176,33.3542977669582,0.0419195671411973,66.6037826659006,66.6457022330417
"177",177,33.3529443339172,0.0392176390013114,66.6078380270815,66.6470556660828
"178",178,33.3516782375829,0.0366897676659277,66.6116319947512,66.6483217624171
"179",179,33.3504938391427,0.0343247524930779,66.6151814083643,66.6495061608573
"180",180,33.3493858642222,0.0321121121071987,66.6185020236706,66.6506141357778
"181",181,33.3483493792851,0.0300420383980508,66.6216085823168,66.6516506207148
"182",182,33.3473797695671,0.02810535343813,66.6245148769947,66.6526202304328
"183",183,33.3464727184429,0.0262934691363712,66.6272338124207,66.653527281557
"184",184,33.3456241881338,0.0245983494569459,66.6297774624092,66.6543758118661
"185",185,33.3448304016673,0.0230124750423373,66.6321571232904,66.6551695983327
"186",186,33.3440878260071,0.0215288100896689,66.6343833639033,66.6559121739929
"187",187,33.3433931562777,0.020140771338505,66.6364660723837,66.6566068437222
"188",188,33.3427433010118,0.0188421990370371,66.6384144999512,66.6572566989882
"189",189,33.3421353683531,0.0176273297617734,66.6402373018851,66.6578646316469
"190",190,33.3415666531541,0.0164907709735609,66.6419425758723,66.6584333468459
"191",191,33.3410346249092,0.0154274772000316,66.6435378978907,66.6589653750907
"192",192,33.3405369164692,0.0144327277413953,66.6450303557894,66.6594630835308
"193",193,33.340071313486,0.0135021058029205,66.646426580711,66.6599286865139
"194",194,33.3396357445418,0.0126314789634823,66.6477327764947,66.6603642554582
"195",195,33.3392282719151,0.0118169808952255,66.6489547471896,66.6607717280849
"196",196,33.3388470829461,0.0110549942547209,66.6500979227992,66.6611529170539
"197",197,33.338490481959,0.0103421346709911,66.65116738337,66.661509518041
"198",198,33.3381568827075,0.00967523576048171,66.6521678815321,66.6618431172925
"199",199,33.3378448013086,0.00905133510346057,66.6531038635879,66.6621551986914
"200",200,33.3375528496335,0.00846766112046374,66.653979489246,66.6624471503665
