"","time","S","I","R","V","Total"
"211",210,33.457488154096,0.000161203454750187,66.5421506424494,65.5,1.04241184590405
"212",211,33.4574829163626,0.000150844522218831,66.5421662391152,65.5,1.04241708363737
"213",212,33.457478015209,0.00014115125174154,66.5421808335393,65.5,1.04242198479099
"214",213,33.4574734290062,0.000132080868419559,66.5421944901255,65.5,1.04242657099381
"215",214,33.4574691375152,0.000123593345989926,66.5422072691389,65.5,1.0424308624848
"216",215,33.4574651217976,0.000115651230208721,66.5422192269722,65.5,1.04243487820238
"217",216,33.4574613641321,0.000108219473582348,66.5422304163944,65.5,1.04243863586794
"218",217,33.4574578479359,0.000101265280717787,66.5422408867834,65.5,1.04244215206408
"219",218,33.4574545576922,9.47579636096027e-05,66.5422506843442,65.5,1.0424454423078
"220",219,33.457451478881,8.86688062253007e-05,66.5422598523128,65.5,1.04244852111895
"221",220,33.4574485979157,8.29709377916355e-05,66.5422684311466,65.5,1.0424514020843
"222",221,33.4574459020824,7.76392142228493e-05,66.5422764587034,65.5,1.04245409791756
"223",222,33.4574433794846,7.2650107167728e-05,66.5422839704083,65.5,1.04245662051541
"224",223,33.4574410189899,6.79816001859672e-05,66.5422909994099,65.5,1.04245898101007
"225",224,33.4574388101816,6.36130915957855e-05,66.5422975767268,65.5,1.04246118981837
"226",225,33.4574367433122,5.95253035641505e-05,66.5423037313842,65.5,1.04246325668776
"227",226,33.4574348092607,5.57001970385176e-05,66.5423094905423,65.5,1.04246519073931
"228",227,33.457432999492,5.2120892144752e-05,66.5423148796158,65.5,1.04246700050795
"229",228,33.4574313060198,4.8771593700015e-05,66.5423199223865,65.5,1.04246869398017
"230",229,33.4574297213708,4.56375215119625e-05,66.5423246411078,65.5,1.04247027862922
"231",230,33.4574282385518,4.27048451567165e-05,66.542329056603,65.5,1.04247176144814
"232",231,33.4574268510194,3.99606229478297e-05,66.5423331883577,65.5,1.04247314898058
"233",232,33.4574255526503,3.73927448269536e-05,66.5423370546049,65.5,1.04247444734969
"234",233,33.4574243377148,3.49898789242197e-05,66.5423406724063,65.5,1.04247566228513
"235",234,33.4574232008516,3.27414215525373e-05,66.5423440577269,65.5,1.0424767991484
"236",235,33.4574221370435,3.06374504151582e-05,66.5423472255061,65.5,1.04247786295644
"237",236,33.4574211415962,2.86686808200377e-05,66.5423501897231,65.5,1.04247885840382
"238",237,33.4574202101166,2.68264247077859e-05,66.5423529634588,65.5,1.0424797898834
"239",238,33.4574193384942,2.51025523124185e-05,66.5423555589536,65.5,1.0424806615058
"240",239,33.4574185228825,2.34894562857329e-05,66.5423579876612,65.5,1.04248147711745
"241",240,33.4574177596824,2.19800181270025e-05,66.5423602602996,65.5,1.04248224031763
"242",241,33.4574170455257,2.05675767698581e-05,66.5423623868976,65.5,1.04248295447432
"243",242,33.4574163772609,1.92458991877406e-05,66.54236437684,65.5,1.04248362273907
"244",243,33.4574157519391,1.80091528882161e-05,66.5423662389081,65.5,1.04248424806091
"245",244,33.4574151668006,1.68518801747804e-05,66.5423679813193,65.5,1.04248483319937
"246",245,33.4574146192633,1.57689740625765e-05,66.5423696117627,65.5,1.04248538073664
"247",246,33.457414106911,1.47556557417496e-05,66.5423711374333,65.5,1.042485893089
"248",247,33.4574136274825,1.38074534889893e-05,66.542372565064,65.5,1.04248637251744
"249",248,33.4574131788623,1.29201829342033e-05,66.5423739009548,65.5,1.04248682113765
"250",249,33.4574127590706,1.20899285952408e-05,66.5423751510009,65.5,1.0424872409294
"251",250,33.4574123662548,1.13130265991865e-05,66.5423763207187,65.5,1.04248763374519
"252",251,33.4574119986815,1.05860485139736e-05,66.5423774152701,65.5,1.04248800131852
"253",252,33.4574116547285,9.90578621897174e-06,66.5423784394853,65.5,1.04248834527148
"254",253,33.4574113328781,9.26923774778401e-06,66.5423793978842,65.5,1.04248866712192
"255",254,33.4574110317098,8.67359404078094e-06,66.5423802946962,65.5,1.04248896829015
"256",255,33.4574107498948,8.11622654891267e-06,66.5423811338787,65.5,1.04248925010521
"257",256,33.4574104861892,7.59467563409651e-06,66.5423819191352,65.5,1.04248951381076
"258",257,33.4574102394295,7.10663971499301e-06,66.5423826539309,65.5,1.04248976057051
"259",258,33.4574100085266,6.64996511027203e-06,66.5423833415084,65.5,1.04248999147341
"260",259,33.4574097924616,6.22263653454883e-06,66.542383984902,65.5,1.04249020753841
"261",260,33.457409590281,5.82276820505e-06,66.5423845869509,65.5,1.04249040971902
"262",261,33.4574094010926,5.44859551976383e-06,66.542385150312,65.5,1.04249059890744
"263",262,33.4574092240615,5.09846727035217e-06,66.5423856774714,65.5,1.04249077593855
"264",263,33.4574090584064,4.77083835545985e-06,66.5423861707553,65.5,1.04249094159359
"265",264,33.4574089033964,4.46426296226665e-06,66.5423866323407,65.5,1.0424910966036
"266",265,33.4574087583474,4.17738818619253e-06,66.5423870642645,65.5,1.04249124165261
"267",266,33.4574086226193,3.90894806060057e-06,66.5423874684328,65.5,1.04249137738073
"268",267,33.4574084956131,3.65775797015131e-06,66.542387846629,65.5,1.04249150438692
"269",268,33.4574083767683,3.42270942315511e-06,66.5423882005223,65.5,1.04249162323166
"270",269,33.4574082655606,3.20276515985337e-06,66.5423885316743,65.5,1.0424917344394
"271",270,33.4574081614991,2.9969545747623e-06,66.5423888415464,65.5,1.0424918385009
"272",271,33.4574080641246,2.80436943483684e-06,66.542389131506,65.5,1.04249193587537
"273",272,33.4574079730074,2.62415986878172e-06,66.5423894028328,65.5,1.04249202699254
